date,Isig,Iref,TEMP,RH,FR,INDEX,elapsed_time,location,event
2022-04-12 23:44:00,2959,2812,19.02,33.43,130.62,5,50040,Otis St,1
2022-04-12 23:44:15,2954,2806,18.99,33.77,128.81,6,50055,Otis St,1
2022-04-12 23:44:30,2977,2830,18.99,33.98,128.85,7,50070,Otis St,1
2022-04-12 23:44:45,2978,2824,19.06,34.15,128.85,8,50085,Otis St,1
2022-04-12 23:45:00,2979,2812,19.13,34.45,129.0,9,50100,Otis St,1
2022-04-12 23:45:15,2980,2814,19.06,34.52,129.0,10,50115,Otis St,1
2022-04-13 00:12:45,3007,2864,16.62,29.71,134.25,1,51765,Otis St,1
2022-04-13 00:13:00,3007,2860,16.6,31.19,129.03,2,51780,Otis St,1
2022-04-13 00:13:15,3028,2877,16.7,32.41,128.51,3,51795,Otis St,1
2022-04-13 00:13:30,3033,2862,16.78,33.14,130.74,4,51810,Otis St,1
2022-04-13 00:13:45,3010,2861,16.85,33.54,130.43,5,51825,Otis St,1
2022-04-13 00:14:00,3000,2861,16.88,34.02,129.61,6,51840,Otis St,1
2022-04-13 00:14:15,3028,2878,16.95,34.27,129.79,7,51855,Otis St,1
2022-04-13 00:14:30,3017,2858,16.98,34.49,130.19,8,51870,Otis St,1
2022-04-13 00:14:45,3023,2875,17.05,34.75,130.28,9,51885,Otis St,1
2022-04-13 00:15:00,3006,2857,17.04,34.98,130.43,10,51900,Otis St,1
2022-04-13 00:42:30,3053,2900,14.75,29.63,131.74,1,53550,Otis St,1
2022-04-13 00:42:45,3073,2919,14.87,32.04,132.69,2,53565,Otis St,1
2022-04-13 00:43:00,3049,2899,15.03,33.45,130.16,3,53580,Otis St,1
2022-04-13 00:43:15,3068,2915,14.99,34.15,129.79,4,53595,Otis St,1
2022-04-13 00:43:30,3068,2920,15.04,34.7,131.44,5,53610,Otis St,1
2022-04-13 00:43:45,3046,2900,15.19,35.05,129.67,6,53625,Otis St,1
2022-04-13 00:44:00,3069,2923,15.24,35.55,129.43,7,53640,Otis St,1
2022-04-13 00:44:15,3045,2902,15.27,35.92,129.27,8,53655,Otis St,1
2022-04-13 00:44:30,3063,2921,15.38,36.27,129.88,9,53670,Otis St,1
2022-04-13 00:44:45,3064,2911,15.41,36.6,130.04,10,53685,Otis St,1
2022-04-13 01:12:15,3095,2940,13.7,30.04,128.45,1,55335,Otis St,1
2022-04-13 01:12:30,3092,2946,13.8,32.74,134.34,2,55350,Otis St,1
2022-04-13 01:12:45,3091,2942,14.0,34.62,129.21,3,55365,Otis St,1
2022-04-13 01:13:00,3078,2920,14.08,35.39,131.44,4,55380,Otis St,1
2022-04-13 01:13:15,3072,2924,13.98,36.01,130.19,5,55395,Otis St,1
2022-04-13 01:13:30,3094,2938,14.18,36.56,130.34,6,55410,Otis St,1
2022-04-13 01:13:45,3093,2938,14.22,37.1,128.51,7,55425,Otis St,1
2022-04-13 01:14:00,3070,2923,14.31,37.43,131.01,8,55440,Otis St,1
2022-04-13 01:14:15,3075,2922,14.38,37.86,129.49,9,55455,Otis St,1
2022-04-13 01:14:30,3074,2939,14.36,38.36,129.0,10,55470,Otis St,1
